x,y,z
314.72356314290562,11.139081613356977,-156.06807986467112
-32.319342061061789,189.36097862285112,-177.50090436137529
-40.346951888743519,-3.7602260466551947,-28.069597553457129
236.4077178720589,-15.43433671230402,105.34796543566917
-10.901880308500909,-17.128681938051113,-4.1972864559127432
-352.95384234122878,151.74308214425383,78.869815949461852
-0.10547935576335027,-7.7386729641976748,12.352571332250662
-829.99299710483115,285.6184015035621,219.34540226294209
181.47854903756561,442.34834980790691,273.79733753158916
80.921565541913466,162.18779748829826,181.56603797536997
-14.152659260509923,15.279349299541646,7.6211643544651402
-267.55545797038025,-805.06289538450403,118.66523302030664
43.585752461679277,-206.32426052583176,-132.06141177493987
30.024506139518209,-29.356849887212935,-41.860552935107926
-35.729982537748931,180.11939277268593,58.017088903087348
-383.74091864733936,155.75540260791706,224.08935068275864
-16.244262830418126,2.5037753191399066,2.8524402547792329
260.36376649068495,-584.25415791899366,237.13089577241925
0.21896168076058448,11.216955059102483,-1.3412017020875893
9.8073839971304668,7.589903742507274,10.131173989488822
64.325623500975126,-40.172519883440579,379.5764395277954
-258.87976892849468,80.065827364645799,190.34834207550037
8.9373775340212021,13.790277555429848,5.2067780019497532
488.43648735907942,455.09470508576186,466.15544595155484
-7.8818554298205079,-1.6245376644974265,-16.690603517774289
37.855036429244187,8.1893673684996902,-32.480950059248002
-1.0457782850992694,-29.006615536336145,-14.199120276521949
71.681580119063256,51.659072801772538,31.245578277207787
-116.55367935339153,33.764673235098343,-44.170819823976039
205.58885569161151,326.0299097971469,-47.517342893457879
-3.9450621639904742,8.3730070040709883,-4.3217623157393286
857.50854118902987,106.81802070130148,446.62068917832642
