x,y,z
191.75786565709504,-175.35796528601341,509.31475220881134
13.742924200819813,-4.1701319855976937,16.110100316448829
44.512192531619419,1.4794684315498976,-11.336815033578848
-140.64483381270227,-47.580584669183459,79.764633218999791
124.94609877985481,455.96388536613216,-792.14460363036312
131.45237867070372,-114.9626041963418,-105.84427662942086
39.431755032983084,414.44971774545797,-689.50234249206551
-5.8776471155974246,-80.514520269488415,-128.75675607609895
-378.71365325453149,-184.35892865247627,-4.0579831173834569
41.618433141926481,-53.899972265139276,-38.92520171842343
-40.454169610501154,128.75507881461044,-103.74245725382443
37.279494702026177,16.23905150648115,52.792170344670687
-19.993275872627169,67.846044214548911,33.189947505109835
26.890253448679935,-11.703623494598249,7.5506147256356222
-61.422199777801573,-74.999187995376005,252.85385919870077
-7.5400638885798505,102.13591527903904,10.257371077439153
58.768413835858759,102.57940962764938,21.181901491628956
-482.81064340400678,-17.003648389366017,81.296874284580113
77.075656314895667,41.351906808487144,-907.00147746703544
-5.6911089128442676,31.991727630195289,6.1299321444898842
274.93679144096427,513.01683108057659,217.31818427450824
-185.30371311752663,-81.421327273764561,-164.67558145494448
37.849172860256147,7.2674258072999169,3.7330144482688299
-106.80476576135179,-24.662598945506637,112.02300772062624
227.76313859449104,66.912511855717483,-211.41678375306489
-154.69387397450737,-56.25907468282891,24.190306321340692
6.0949269404682731,5.1120419505404922,-13.964280705111468
14.076454288436073,17.546841876454067,-11.903993364790214
-37.409583213701168,-19.49725797315492,380.09552023183602
10.645237423224843,-3.3775408019303264,19.96065099601174
-11.241737633292006,-10.778652511997327,-12.51470343033087
23.707476073860622,-14.262831990668593,22.588230033020434
