x,y,z
0.012512577593455063,-0.017213413925980893,0.00071427738786156722
0.010883695040290998,0.0045149986018671881,-0.0070491157994483217
0.4328821257118432,0.13473985651371617,0.20933099080029416
0.033106259534958202,0.015431636986872317,0.0097915301372250765
0.029524160853430167,-0.0035304717512901567,-0.018808975908717048
-0.21291237864474924,-0.075152101999202303,-0.051854603597945879
-0.022139569094639714,-0.026974850308215743,-0.0025703037933252938
-0.019715389020124506,-0.025178783230618274,-0.27672840414894101
-0.013356123897710216,0.004548533296405948,0.0013827282544859125
0.018198379818096681,0.13817504985486703,0.074244873452076393
0.031096362775545696,-0.037024172102342691,-0.0045667179114036961
-0.010957095006725603,0.0043622684849547715,0.0081526806218108535
-0.086818965135652973,-0.027179093575094251,-0.30129282996767515
0.011610019190490021,0.0080626951485005937,-0.0042479313750358339
0.0026310166707615404,0.010986989460850138,0.015126612104109942
-0.014546689304441125,-0.014171913951551924,-0.003778825330066982
0.0077550431188820185,0.022136580760729507,0.018071900776344761
0.19125614044244568,-0.08994787473215364,-0.060239110657138238
0.0016894024511711469,0.014601807321060247,0.028060479480076315
0.016940989876658999,0.0093943309373401857,-0.0074030266302459596
0.015075051410892075,-0.0060276206344724217,0.002862964093468832
-0.17345346294376299,-0.097976193563218975,-0.093093212751884716
-0.018429578544213315,-0.019004827173227729,0.0065205262033480125
0.053550614749717652,-0.17963643925657749,0.072321284663235036
-0.061618457798507359,-0.0034939266602344119,0.066036524449008246
0.15552458395129215,0.14622830206176127,0.17769518350974847
0.046691913890716988,0.039323578429064969,0.015235226940451549
0.014060473508731896,0.0048233665624096873,-0.014288733810842816
0.095906335810648724,-0.087494709741763529,-0.022775695576699385
-0.0077690696933334948,0.0004354323509675317,0.009011462025566604
-0.011104798665727623,-0.0046204385156606272,-0.026014355442926348
-0.0022941398425782044,-0.0097898693786064236,0.012126450482674783
