x,y,z
0.41695737945044997,1.3175174275185635,1.0519406578260155
-65.836839288858727,-65.744953283493558,-13.727464754453788
1.3666530316114904,-5.3075782358661039,-4.3030694123748239
10.109661240232644,-26.87251204456269,3.5321101871100322
-0.60317733737955137,0.55038566578136661,-1.3144085165678763
-46.096484154988339,0.44859494731719801,20.84836382398397
10.826371653924403,-19.514065710997471,-14.376673889953855
2.4932327573074615,17.861366445818895,11.43223165979558
-13.711980794972972,-46.018856940352677,63.43162751085827
-1.7474349144883585,-1.8218478245721159,-1.3577390298506757
-10.565248490387125,1.2708325308721962,-0.34697968900474035
-17.947891070235546,-34.96705124002824,-18.629326168749255
3.548003791592218,-0.5407167966015316,0.24105314166415323
-8.9401739168880852,-36.758869395924336,87.701915402524818
7.1481225764294134,-8.7858183890036887,-39.056486442851927
-4.2299773302232468,-5.5163435660039868,-4.465061685203243
-11.168603621221884,15.730884516807825,-8.0448946601544122
7.6205064185041209,-6.4144517178604978,14.506907414019436
-5.5862217202346791,4.2130025703586584,14.482458235265756
16.75655785975357,22.655226483074912,0.40509441067799684
7.7557676327660525,6.9926819522151753,-3.3613813203784719
-0.45610225691850487,-1.4696785709600531,3.2505347309948935
0.81903524193095845,-0.64814394399243314,1.4781062034372581
1.731663090009691,-12.321866566521845,-8.0428786075986078
-7.0985387194132663,29.062812550954547,-8.4077552766767596
1.1746299524882786,-0.4172811234763722,-0.12525185383424431
29.805765691917788,-39.805840556512798,-14.119945443037087
9.9350887125129894,-14.630066124574219,-7.7217284033951552
-2.0863658161672918,-0.47057643926021159,-0.035258232704878038
0.091018464791746537,0.69929849630274155,1.0244805695375927
65.974483515564629,44.305461551565003,-1.4200733195843838
0.18544677231457049,1.6202813509928478,1.2231777075662251
