x,y,z
-0.0028807545539109168,-0.003538598416349477,0.0039716238437380643
0.0016160701420490479,0.0013888341605466715,-0.0077775434650593344
0.010760938911414886,0.0015710867807140793,0.0078348592941028059
0.0032173815560783015,-0.017515350010717631,-0.0026017167950513841
0.00052695824234573734,0.0033891553524919567,-0.0043969964218272652
0.00058189189480991482,-0.0029678196985036855,0.0038994346984451223
-0.016366400421808813,-0.014102431286649848,0.0011188145626012344
-0.0034128331129561992,-0.025554206890618724,-0.057230547297030317
-0.0047111300203615987,0.00186915641194494,-0.0062226217539153375
0.022640002435235763,-0.0066041314011687389,0.033879537211480494
0.02687256435995215,0.034367009638322323,-0.04344531483539231
-0.0041913592685488789,0.012104799837285225,-0.00085854217711810871
-0.044127436173104245,-0.01859261787346082,-0.01460767925590996
0.0082470932233726438,-0.077616865235547353,-0.044240710303671382
0.0055892742316265677,-0.0074019318367972309,-0.0010226547456797506
-0.0060461313503861495,0.016804382585891231,-0.00071469193132649047
0.00023991941710260046,-0.00091077140311272885,0.0012416058945128497
-0.0014116704178326986,0.0028864817208550907,0.0050919717168259361
0.038035931894149909,0.022469615038449339,0.0029504254184819149
-0.060988585701901327,0.027928301659496592,0.026622635437052001
0.0028730265845008959,0.016820432723976861,-0.014838969134564632
-9.7801229933828102e-05,-0.0026380481401053618,-9.1177726109853354e-05
0.030529140433559181,0.012923263785462867,-0.0030150386635467326
0.019228530918365919,0.025877776037532215,-0.017117416933192568
0.041451108638889123,-0.016297906995904748,-0.032736477549386925
0.045897829822625968,0.01446814191690207,0.020547205351502486
-0.017203168217702104,-0.0049038698677505198,-0.0018441585950740638
0.0086135288995262821,0.0088314519921064427,0.0090393750189327014
-0.00012952551155786095,0.0012959311639497361,-0.00036904333105843408
-0.003668793908353579,0.0022675519551851476,0.012328292172582744
0.00086466274453831575,-0.00099500887737863472,0.001261064084032847
-0.00069670425418902132,-0.00086816186959271706,-0.0020302693947229903
