x,y,z
-4.5645615855944257,0.85680861938320507,-2.1437410617246293
0.13654035696290831,-0.071744314748219143,0.17977867163961847
0.032202210685756655,-5.963437669061018,1.5220012251488233
-4.853358922430532,6.3278740358399164,0.70624096192294117
1.0518017501456292,1.2181269035364051,-0.32940363246153903
-0.26267501775482266,-0.55660479873812052,0.80073721459204206
-0.19181135975380934,0.19262417245902297,-0.095253167378009027
0.52537504601097662,1.4046519675471663,1.554936968090084
0.86923295844593307,0.24119357385858103,-0.65438896938997548
1.2471142924292222,3.6332471831969801,-1.1784700817899854
1.8550559047095776,-4.3538284242757177,7.309640815118617
0.19647864563913847,-5.9108711877697599,-3.3367166908245256
-2.8908943731462093,1.2345550450975009,4.2303533505861157
0.051495534985774083,-0.057237592511680702,-0.18615036662922782
0.67834708015479039,-1.617750766879295,-0.49510083977443209
0.089678336720260016,-0.11465840795596764,-0.14556735061307935
-0.23559647017699847,-0.59549118128939471,1.044374414684095
1.1185529391285711,0.62574946288713396,3.0539183070736926
-0.017403546249937358,0.097140293073581283,0.13616858587409675
-1.1738941688733249,-0.53932166968810424,0.73898602829877902
-0.0044679299299710696,-0.13810175504582531,0.084435023502100387
5.2517599220478983,-6.1548467271573006,0.57910433997138044
2.3982701609020407,-2.6493912853805761,-1.4265629579514074
-7.3723554425351177,5.891688375848128,-0.86613053052038247
-0.64266701952892358,-0.97172235384373751,-0.81194693202024659
0.000760582658408689,1.4428726033845585,-0.40125012690207185
1.2294237897415856,1.7168513648318653,-0.27443328266136263
0.057291890916935616,0.14513014382708661,-0.11832671015048911
0.6299203978451916,1.7859593453090521,-0.67164576872399417
-0.16564548470872589,0.23821759179071003,0.10153727796259855
5.6994132822850316,-0.75463708804903074,4.3557604124807341
-3.1449890100787026,0.013608468558112419,-0.89299123948709558
