x,y,z
-3.3085141172413879,9.0434027436907183,-6.9766944208083315
-11.378350410852844,-2.2197881057785231,11.068259022304556
21.219033065267634,62.571571280804491,-89.99771285770467
251.07743384660293,151.22124740537421,-423.76068499298873
39.391801341397219,58.640645925914917,-19.660580499612642
0.27792264382063087,6.9785394961544398,-7.3971134925869961
-21.661578636520805,-14.118507123827071,-6.1730774100533825
-217.46438433554022,228.33115651155322,100.9558009265272
-11.135638974384731,5.0704227477295856,16.747832434881087
19.308582912706033,15.986643766781562,0.32547162870853452
23.334527659560866,-22.919411817407767,17.816198136107211
-11.769011665602532,152.54880753359305,62.860549757383687
-312.93357270216279,36.750192760927455,349.78389533255978
-20.964203736399554,-10.380420281769668,-14.270398513199529
-107.04531221923489,68.799212347022504,93.829770684155719
109.63385675920144,33.240603735029332,-7.1301165794506751
15.742911553808431,-48.110976860620454,58.784002692912125
101.06310654310776,90.144847901975439,-51.324409622559337
18.526745771411843,-39.173584150363546,422.63565469767963
2.5320323204660768,-26.519560691070641,5.6151948510713723
84.951022495624727,30.923562333972395,39.692950277069727
0.21148656915696479,-11.561501725724737,-10.61652113605906
-102.64167931970097,-10.448474275782303,25.537800950923263
214.51181625266349,-105.93381769817194,297.74937548066833
-243.74623548140968,-613.82459138189313,742.03890419749337
-26.65653820015244,-79.55421928495133,-30.898280768615319
1.1895848083046121,-38.914086187156364,-4.5119800858485775
-22.98130351376269,-98.713548005455976,-102.59214452064322
-17.67706082895776,-20.91225671196543,48.158894416248842
3.4999262122541852,-14.75973020906785,-7.9794930987756052
38.328531611877416,103.05733349868623,21.008489068019976
65.303785138119892,391.08230808217024,-4.7649544070107446
