x,y,z
-0.0099792943100135371,-0.0060064797815189879,-0.0041321249454921412
0.016432567119604984,-0.012519045373957009,0.0085832904393895529
-0.0046398318222676087,-0.022200529750800634,-0.0084060083497827769
-0.076556732475266606,0.00052479609220230656,-0.090529836315259946
-0.047872701917071402,0.063820164737092969,-0.002329660026532399
-0.066624245780803379,0.63227175357445786,-0.52018973555884573
-0.33087607932565,0.61553512801612609,0.4088848376180097
-0.29400639814546947,0.21134197102095365,-0.14973875711265935
-0.16142747067300406,-0.13764256252886953,-0.059697001917935401
0.39580885980533592,-0.28592604521819043,0.038935320219079604
-0.69519094916948043,-0.00050954501307464437,0.29252657227869333
-0.0036933655170059872,-0.0098217068601152667,0.0036129594284032411
0.0054931346240695358,0.0052068146311001571,0.01547530860886507
0.01715250325832781,-0.048579810487656597,-0.010330757658405864
-0.00831935607211403,0.012477836676178328,-0.0034457528518246272
0.014683912216215865,-0.14103114536213796,0.070026344466150331
-0.013113338854334956,-0.026766967820556979,0.014551027767466284
0.031432640401036188,0.011764116432768777,0.0038454131558789822
-0.011183584528723114,0.03444938483671426,0.010560214827521158
-0.012917107939483394,-0.0088393875438309549,0.00098615430366247423
-0.28933419969064994,0.031381981650587844,-0.085432843299644998
0.078478291318863289,0.061575523352308398,-0.17351557507187168
0.0034712976866579717,-0.13463700274279755,0.092365586568095237
0.001625465865875565,0.0053026961391348234,-0.010299009181251527
0.045168006495382627,0.049902197564086294,-0.026303210464382214
0.11360992351889367,-0.20517900940167227,-0.0071825914965249777
-0.010591030814770371,0.015624540057844586,-0.0081102324247902327
-0.020079675529468082,0.034009337998941583,-0.043915971254113007
-0.0041837260387463781,-0.0098537075763649954,-0.0023331978024874935
-0.013470746096082873,-0.0050404197016240878,-0.0023809487790556355
-0.020195037707407056,0.0034305261312010775,-0.017736737037452096
0.061185591419778487,-0.026254161371030725,-0.011100451045956966
